000011,station4,2018-07-11 10:01:00,2018-07-11 10:30:00
000011,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000011,station1,2018-07-11 13:31:00,2018-07-11 14:00:00
000011,station3,2018-07-11 14:01:00,2018-07-11 14:40:00
000011,station4,2018-07-11 14:41:00,2018-07-11 15:10:00
000011,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000011,station3,2018-07-11 16:31:00,2018-07-11 17:00:00
000011,station3,2018-07-11 17:01:00,2018-07-11 17:40:00
000011,station2,2018-07-11 17:41:00,2018-07-11 18:00:00
000011,station1,2018-07-11 18:01:00,2018-07-11 18:40:00
000011,station2,2018-07-11 18:41:00,2018-07-11 18:50:00
000012,station1,2018-07-11 8:40:00,2018-07-11 9:10:00
000012,station2,2018-07-11 9:11:00,2018-07-11 10:00:00
000012,station3,2018-07-11 10:01:00,2018-07-11 10:30:00
000012,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000012,station1,2018-07-11 13:31:00,2018-07-11 14:00:00
000012,station4,2018-07-11 14:01:00,2018-07-11 14:40:00
000012,station1,2018-07-11 14:41:00,2018-07-11 15:10:00
000012,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000012,station1,2018-07-11 16:31:00,2018-07-11 17:00:00
000012,station2,2018-07-11 17:01:00,2018-07-11 17:40:00
000012,station2,2018-07-11 17:41:00,2018-07-11 18:00:00
000012,station1,2018-07-11 18:01:00,2018-07-11 18:40:00
000012,station4,2018-07-11 18:41:00,2018-07-11 18:50:00
000013,station1,2018-07-11 8:40:00,2018-07-11 9:10:00
000013,station2,2018-07-11 9:11:00,2018-07-11 10:00:00
000013,station4,2018-07-11 10:01:00,2018-07-11 10:30:00
000013,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000013,station1,2018-07-11 13:31:00,2018-07-11 14:00:00
000013,station2,2018-07-11 14:01:00,2018-07-11 14:40:00
000013,station1,2018-07-11 14:41:00,2018-07-11 15:10:00
000013,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000013,station1,2018-07-11 16:31:00,2018-07-11 17:00:00
000013,station3,2018-07-11 17:01:00,2018-07-11 17:40:00
000013,station2,2018-07-11 17:41:00,2018-07-11 18:00:00
000013,station1,2018-07-11 18:01:00,2018-07-11 18:40:00
000013,station2,2018-07-11 18:41:00,2018-07-11 18:50:00
000014,station1,2018-07-11 8:30:00,2018-07-11 9:40:00
000014,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000014,station1,2018-07-11 10:41:00,2018-07-11 12:00:00
000014,station2,2018-07-11 12:01:00,2018-07-11 13:30:00
000014,station4,2018-07-11 13:31:00,2018-07-11 14:40:00
000014,station2,2018-07-11 14:41:00,2018-07-11 16:00:00
000014,station1,2018-07-11 16:20:00,2018-07-11 17:40:00
000014,station2,2018-07-11 17:41:00,2018-07-11 18:40:00
000014,station4,2018-07-11 18:41:00,2018-07-11 19:00:00
000015,station1,2018-07-11 8:30:00,2018-07-11 9:40:00
000015,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000015,station1,2018-07-11 10:41:00,2018-07-11 12:00:00
000015,station2,2018-07-11 12:01:00,2018-07-11 13:30:00
000015,station1,2018-07-11 13:31:00,2018-07-11 14:40:00
000015,station2,2018-07-11 14:41:00,2018-07-11 16:00:00
000015,station1,2018-07-11 16:20:00,2018-07-11 17:40:00
000015,station3,2018-07-11 17:41:00,2018-07-11 18:40:00
000015,station4,2018-07-11 18:41:00,2018-07-11 19:00:00
000015,station1,2018-07-11 19:01:00,2018-07-11 19:30:00
000016,station1,2018-07-11 8:30:00,2018-07-11 9:40:00
000016,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000016,station1,2018-07-11 10:41:00,2018-07-11 12:00:00
000016,station2,2018-07-11 12:01:00,2018-07-11 13:30:00
000016,station4,2018-07-11 13:31:00,2018-07-11 14:40:00
000016,station2,2018-07-11 14:41:00,2018-07-11 16:00:00
000016,station1,2018-07-11 16:20:00,2018-07-11 17:40:00
000016,station4,2018-07-11 17:41:00,2018-07-11 18:40:00
000016,station2,2018-07-11 18:41:00,2018-07-11 19:00:00
000016,station1,2018-07-11 19:01:00,2018-07-11 19:30:00
000017,station1,2018-07-11 8:00:00,2018-07-11 9:00:00
000017,station2,2018-07-11 9:01:00,2018-07-11 12:00:00
000017,station1,2018-07-11 12:01:00,2018-07-11 12:30:00
000017,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000017,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000017,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000017,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000018,station1,2018-07-11 8:00:00,2018-07-11 9:00:00
000018,station2,2018-07-11 9:01:00,2018-07-11 12:00:00
000018,station1,2018-07-11 12:01:00,2018-07-11 12:30:00
000018,station2,2018-07-11 12:31:00,2018-07-11 13:30:00
000018,station4,2018-07-11 13:31:00,2018-07-11 16:00:00
000018,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000018,station4,2018-07-11 18:01:00,2018-07-11 19:00:00
000019,station1,2018-07-11 8:00:00,2018-07-11 9:00:00
000019,station2,2018-07-11 9:01:00,2018-07-11 12:00:00
000019,station1,2018-07-11 12:01:00,2018-07-11 12:30:00
000019,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000019,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000019,station4,2018-07-11 16:01:00,2018-07-11 18:00:00
000019,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000020,station1,2018-07-11 8:00:00,2018-07-11 9:00:00
000020,station2,2018-07-11 9:01:00,2018-07-11 12:00:00
000020,station4,2018-07-11 12:01:00,2018-07-11 12:30:00
000020,station2,2018-07-11 12:31:00,2018-07-11 13:30:00
000020,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000020,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000020,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000021,station1,2018-07-11 8:30:00,2018-07-11 9:00:00
000021,station2,2018-07-11 9:01:00,2018-07-11 11:00:00
000021,station4,2018-07-11 11:01:00,2018-07-11 12:30:00
000021,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000021,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000021,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000021,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000022,station1,2018-07-11 8:30:00,2018-07-11 9:00:00
000022,station2,2018-07-11 9:01:00,2018-07-11 11:00:00
000022,station1,2018-07-11 11:01:00,2018-07-11 12:30:00
000022,station2,2018-07-11 12:31:00,2018-07-11 13:30:00
000022,station4,2018-07-11 13:31:00,2018-07-11 16:00:00
000022,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000022,station1,2018-07-11 18:01:00,2018-07-11 19:31:00
000022,station3,2018-07-11 20:00:00,2018-07-11 20:20:00
000023,station1,2018-07-11 8:30:00,2018-07-11 9:00:00
000023,station2,2018-07-11 9:01:00,2018-07-11 11:00:00
000023,station3,2018-07-11 11:01:00,2018-07-11 12:30:00
000023,station2,2018-07-11 12:31:00,2018-07-11 13:30:00
000023,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000023,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000023,station1,2018-07-11 18:01:00,2018-07-11 19:31:00
000024,station1,2018-07-11 8:30:00,2018-07-11 9:00:00
000024,station2,2018-07-11 9:01:00,2018-07-11 11:00:00
000024,station4,2018-07-11 11:01:00,2018-07-11 12:30:00
000024,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000024,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000024,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000024,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000025,station1,2018-07-11 8:30:00,2018-07-11 9:00:00
000025,station2,2018-07-11 9:01:00,2018-07-11 11:00:00
000025,station4,2018-07-11 11:01:00,2018-07-11 12:30:00
000025,station2,2018-07-11 12:31:00,2018-07-11 13:30:00
000025,station3,2018-07-11 13:31:00,2018-07-11 16:00:00
000025,station1,2018-07-11 16:01:00,2018-07-11 18:00:00
000025,station2,2018-07-11 18:01:00,2018-07-11 19:00:00
000050,station1,2018-07-11 8:40:00,2018-07-11 9:40:00
000050,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000050,station1,2018-07-11 10:41:00,2018-07-11 12:00:00
000050,station3,2018-07-11 13:00:00,2018-07-11 13:30:00
000050,station4,2018-07-11 13:31:00,2018-07-11 14:40:00
000050,station2,2018-07-11 14:41:00,2018-07-11 16:30:00
000050,station1,2018-07-11 16:40:00,2018-07-11 17:40:00
000050,station3,2018-07-11 17:41:00,2018-07-11 18:40:00
000049,station1,2018-07-11 8:30:00,2018-07-11 9:40:00
000049,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000049,station2,2018-07-11 10:41:00,2018-07-11 12:00:00
000049,station1,2018-07-11 13:00:00,2018-07-11 13:30:00
000049,station4,2018-07-11 13:31:00,2018-07-11 14:40:00
000049,station2,2018-07-11 14:41:00,2018-07-11 16:00:00
000049,station1,2018-07-11 16:20:00,2018-07-11 17:40:00
000049,station3,2018-07-11 17:41:00,2018-07-11 18:40:00
000049,station4,2018-07-11 18:41:00,2018-07-11 19:00:00
000048,station1,2018-07-11 8:40:00,2018-07-11 9:10:00
000048,station3,2018-07-11 9:11:00,2018-07-11 10:00:00
000048,station4,2018-07-11 10:01:00,2018-07-11 10:30:00
000048,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000048,station1,2018-07-11 13:31:00,2018-07-11 14:00:00
000048,station3,2018-07-11 14:01:00,2018-07-11 14:40:00
000048,station1,2018-07-11 14:41:00,2018-07-11 15:10:00
000048,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000048,station1,2018-07-11 16:31:00,2018-07-11 17:00:00
000048,station2,2018-07-11 17:01:00,2018-07-11 17:40:00
000048,station4,2018-07-11 17:41:00,2018-07-11 18:00:00
000048,station1,2018-07-11 18:01:00,2018-07-11 18:40:00
000048,station2,2018-07-11 18:41:00,2018-07-11 18:50:00
000048,station4,2018-07-11 18:51:00,2018-07-11 19:00:00
000047,station1,2018-07-11 8:40:00,2018-07-11 9:40:00
000047,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000047,station1,2018-07-11 10:41:00,2018-07-11 12:00:00
000047,station4,2018-07-11 13:00:00,2018-07-11 13:30:00
000047,station4,2018-07-11 13:31:00,2018-07-11 14:40:00
000047,station2,2018-07-11 14:41:00,2018-07-11 16:30:00
000047,station1,2018-07-11 16:40:00,2018-07-11 17:40:00
000047,station4,2018-07-11 17:41:00,2018-07-11 18:40:00
000046,station1,2018-07-11 8:30:00,2018-07-11 9:40:00
000046,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000046,station1,2018-07-11 10:41:00,2018-07-11 12:00:00
000046,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000046,station4,2018-07-11 13:31:00,2018-07-11 14:40:00
000046,station2,2018-07-11 14:41:00,2018-07-11 16:00:00
000046,station1,2018-07-11 16:20:00,2018-07-11 17:40:00
000046,station2,2018-07-11 17:41:00,2018-07-11 18:40:00
000046,station4,2018-07-11 18:41:00,2018-07-11 19:00:00
000046,station2,2018-07-11 19:01:00,2018-07-11 19:20:00
000045,station1,2018-07-11 8:40:00,2018-07-11 9:40:00
000045,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000045,station1,2018-07-11 10:41:00,2018-07-11 12:00:00
000045,station2,2018-07-11 13:00:00,2018-07-11 13:10:00
000045,station4,2018-07-11 13:31:00,2018-07-11 14:40:00
000045,station1,2018-07-11 14:41:00,2018-07-11 16:30:00
000045,station1,2018-07-11 16:40:00,2018-07-11 17:40:00
000045,station3,2018-07-11 17:41:00,2018-07-11 18:40:00
000044,station1,2018-07-11 8:40:00,2018-07-11 9:10:00
000044,station2,2018-07-11 9:11:00,2018-07-11 10:00:00
000044,station4,2018-07-11 10:01:00,2018-07-11 10:30:00
000044,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000044,station2,2018-07-11 13:31:00,2018-07-11 14:00:00
000044,station1,2018-07-11 14:01:00,2018-07-11 14:40:00
000044,station4,2018-07-11 14:41:00,2018-07-11 15:10:00
000044,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000044,station4,2018-07-11 16:31:00,2018-07-11 17:00:00
000044,station2,2018-07-11 17:01:00,2018-07-11 17:40:00
000044,station4,2018-07-11 17:41:00,2018-07-11 18:00:00
000044,station2,2018-07-11 18:01:00,2018-07-11 18:40:00
000044,station3,2018-07-11 18:41:00,2018-07-11 18:50:00
000043,station1,2018-07-11 8:40:00,2018-07-11 9:10:00
000043,station3,2018-07-11 9:11:00,2018-07-11 10:00:00
000043,station4,2018-07-11 10:01:00,2018-07-11 10:30:00
000043,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000043,station1,2018-07-11 13:31:00,2018-07-11 14:00:00
000043,station2,2018-07-11 14:01:00,2018-07-11 14:40:00
000043,station4,2018-07-11 14:41:00,2018-07-11 15:10:00
000043,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000043,station3,2018-07-11 16:31:00,2018-07-11 17:00:00
000043,station4,2018-07-11 17:01:00,2018-07-11 17:40:00
000043,station2,2018-07-11 17:41:00,2018-07-11 18:00:00
000043,station1,2018-07-11 18:01:00,2018-07-11 18:40:00
000043,station2,2018-07-11 18:41:00,2018-07-11 18:50:00
000042,station1,2018-07-11 8:40:00,2018-07-11 9:10:00
000042,station4,2018-07-11 9:11:00,2018-07-11 10:00:00
000042,station3,2018-07-11 10:01:00,2018-07-11 10:30:00
000042,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000042,station1,2018-07-11 13:31:00,2018-07-11 14:00:00
000042,station2,2018-07-11 14:01:00,2018-07-11 14:40:00
000042,station4,2018-07-11 14:41:00,2018-07-11 15:10:00
000042,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000042,station3,2018-07-11 16:31:00,2018-07-11 17:00:00
000042,station1,2018-07-11 17:01:00,2018-07-11 17:40:00
000042,station2,2018-07-11 17:41:00,2018-07-11 18:00:00
000042,station1,2018-07-11 18:01:00,2018-07-11 18:40:00
000042,station2,2018-07-11 18:41:00,2018-07-11 18:50:00
000041,station1,2018-07-11 8:40:00,2018-07-11 9:10:00
000041,station2,2018-07-11 9:11:00,2018-07-11 10:00:00
000041,station3,2018-07-11 10:01:00,2018-07-11 10:30:00
000041,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000041,station1,2018-07-11 13:31:00,2018-07-11 14:00:00
000041,station3,2018-07-11 14:01:00,2018-07-11 14:40:00
000041,station4,2018-07-11 14:41:00,2018-07-11 15:10:00
000041,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000041,station3,2018-07-11 16:31:00,2018-07-11 17:00:00
000041,station1,2018-07-11 17:01:00,2018-07-11 17:40:00
000041,station2,2018-07-11 17:41:00,2018-07-11 18:00:00
000041,station1,2018-07-11 18:01:00,2018-07-11 18:40:00
000041,station2,2018-07-11 18:41:00,2018-07-11 18:50:00
000040,station1,2018-07-11 8:40:00,2018-07-11 9:10:00
000040,station2,2018-07-11 9:11:00,2018-07-11 10:00:00
000040,station3,2018-07-11 10:01:00,2018-07-11 10:30:00
000040,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000040,station1,2018-07-11 13:31:00,2018-07-11 14:00:00
000040,station2,2018-07-11 14:01:00,2018-07-11 14:40:00
000040,station4,2018-07-11 14:41:00,2018-07-11 15:10:00
000040,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000040,station3,2018-07-11 16:31:00,2018-07-11 17:00:00
000040,station4,2018-07-11 17:01:00,2018-07-11 17:40:00
000040,station3,2018-07-11 17:41:00,2018-07-11 18:00:00
000040,station1,2018-07-11 18:01:00,2018-07-11 18:40:00
000040,station2,2018-07-11 18:41:00,2018-07-11 18:50:00
000039,station1,2018-07-11 8:40:00,2018-07-11 9:10:00
000039,station3,2018-07-11 9:11:00,2018-07-11 10:00:00
000039,station4,2018-07-11 10:01:00,2018-07-11 10:30:00
000039,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000039,station1,2018-07-11 13:31:00,2018-07-11 14:00:00
000039,station3,2018-07-11 14:01:00,2018-07-11 14:40:00
000039,station1,2018-07-11 14:41:00,2018-07-11 15:10:00
000039,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000039,station1,2018-07-11 16:31:00,2018-07-11 17:00:00
000039,station4,2018-07-11 17:01:00,2018-07-11 17:40:00
000039,station2,2018-07-11 17:41:00,2018-07-11 18:00:00
000039,station1,2018-07-11 18:01:00,2018-07-11 18:40:00
000039,station2,2018-07-11 18:41:00,2018-07-11 18:50:00
000038,station3,2018-07-11 8:40:00,2018-07-11 9:10:00
000038,station2,2018-07-11 9:11:00,2018-07-11 10:00:00
000038,station4,2018-07-11 10:01:00,2018-07-11 10:30:00
000038,station2,2018-07-11 13:00:00,2018-07-11 13:30:00
000038,station4,2018-07-11 13:31:00,2018-07-11 14:00:00
000038,station2,2018-07-11 14:01:00,2018-07-11 14:40:00
000038,station1,2018-07-11 14:41:00,2018-07-11 15:10:00
000038,station2,2018-07-11 15:11:00,2018-07-11 16:30:00
000038,station1,2018-07-11 16:31:00,2018-07-11 17:00:00
000038,station3,2018-07-11 17:01:00,2018-07-11 17:40:00
000038,station2,2018-07-11 17:41:00,2018-07-11 18:00:00
000038,station1,2018-07-11 18:01:00,2018-07-11 18:40:00
000038,station2,2018-07-11 18:41:00,2018-07-11 18:50:00
000037,station1,2018-07-11 8:30:00,2018-07-11 9:40:00
000037,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000037,station1,2018-07-11 10:41:00,2018-07-11 12:00:00
000037,station2,2018-07-11 12:01:00,2018-07-11 13:30:00
000037,station4,2018-07-11 13:31:00,2018-07-11 14:40:00
000037,station2,2018-07-11 14:41:00,2018-07-11 16:00:00
000037,station1,2018-07-11 16:20:00,2018-07-11 17:40:00
000037,station3,2018-07-11 17:41:00,2018-07-11 18:40:00
000037,station2,2018-07-11 18:41:00,2018-07-11 19:00:00
000036,station1,2018-07-11 8:30:00,2018-07-11 9:40:00
000036,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000036,station1,2018-07-11 10:41:00,2018-07-11 12:00:00
000036,station2,2018-07-11 12:01:00,2018-07-11 13:30:00
000036,station4,2018-07-11 13:31:00,2018-07-11 14:40:00
000036,station3,2018-07-11 14:41:00,2018-07-11 16:00:00
000036,station1,2018-07-11 16:20:00,2018-07-11 17:40:00
000036,station2,2018-07-11 17:41:00,2018-07-11 18:40:00
000036,station4,2018-07-11 18:41:00,2018-07-11 19:00:00
000036,station1,2018-07-11 19:01:00,2018-07-11 19:30:00
000035,station3,2018-07-11 8:30:00,2018-07-11 9:40:00
000035,station2,2018-07-11 9:41:00,2018-07-11 10:40:00
000035,station1,2018-07-11 10:41:00,2018-07-11 12:00:00
000035,station2,2018-07-11 12:01:00,2018-07-11 13:30:00
000035,station4,2018-07-11 13:31:00,2018-07-11 14:40:00
000035,station2,2018-07-11 14:41:00,2018-07-11 16:00:00
000035,station1,2018-07-11 16:20:00,2018-07-11 17:40:00
000035,station3,2018-07-11 17:41:00,2018-07-11 18:40:00
000035,station2,2018-07-11 18:41:00,2018-07-11 19:00:00
000035,station1,2018-07-11 19:01:00,2018-07-11 19:30:00
000034,station1,2018-07-11 8:00:00,2018-07-11 9:00:00
000034,station2,2018-07-11 9:01:00,2018-07-11 12:00:00
000034,station1,2018-07-11 12:01:00,2018-07-11 12:30:00
000034,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000034,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000034,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000034,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000033,station1,2018-07-11 8:00:00,2018-07-11 9:00:00
000033,station2,2018-07-11 9:01:00,2018-07-11 12:00:00
000033,station4,2018-07-11 12:01:00,2018-07-11 12:30:00
000033,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000033,station2,2018-07-11 13:31:00,2018-07-11 16:00:00
000033,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000033,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000032,station1,2018-07-11 8:00:00,2018-07-11 9:00:00
000032,station2,2018-07-11 9:01:00,2018-07-11 12:00:00
000032,station2,2018-07-11 12:01:00,2018-07-11 12:30:00
000032,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000032,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000032,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000032,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000031,station1,2018-07-11 8:00:00,2018-07-11 9:00:00
